name,latitude,longitude,area_1,area_2,address,phone,opening_hours_all,rating,avg_price,image
樺榮海鮮餐廳,23.4665127,120.1461258,嘉義縣,東石鄉,嘉義縣東石鄉塭港村52之43號,053-730612,"['星期一 11:00-14:00, 17:00-20:00', '星期二 11:00-14:00, 17:00-20:00', '星期三 休息', '星期四 11:00-14:00, 17:00-20:00', '星期五 11:00-14:00, 17:00-20:00', '星期六 11:00-14:00, 17:00-20:00', '星期日 11:00-14:00, 17:00-20:00']",4.2,538,food_image/樺榮海鮮餐廳.jpg
鬼椒麻辣王,23.5534392,120.4337641,嘉義縣,民雄鄉,嘉義縣民雄鄉建國路二段415號,052-067158,"['星期一 17:00-23:00', '星期二 休息', '星期三 17:00-23:00', '星期四 17:00-23:00', '星期五 17:00-23:00', '星期六 11:30-22:00', '星期日 11:30-22:00']",4.3,598,food_image/鬼椒麻辣王.jpg
古早味肉碟王,23.382225,120.1938248,嘉義縣,布袋鎮,嘉義縣布袋鎮江山裏150號,053-472683,"['星期一 休息', '星期二 07:30-18:00', '星期三 07:30-18:00', '星期四 07:30-18:00', '星期五 07:30-18:00', '星期六 07:30-18:00', '星期日 07:30-18:00']",4.5,85,food_image/古早味肉碟王.jpg
百年檜木甜甜圈,23.5037345,120.6950206,嘉義縣,竹崎鄉,嘉義縣竹崎鄉中和村奮起湖50之2號,052-561340,"['星期一 08:30-17:00', '星期二 08:30-17:00', '星期三 08:30-17:00', '星期四 08:30-17:00', '星期五 08:30-17:00', '星期六 08:00-17:00', '星期日 08:00-17:00']",4.4,75,food_image/百年檜木甜甜圈.jpg
中正大四喜牛肉麵(旗艦店）,23.5569896,120.4752391,嘉義縣,民雄鄉,嘉義縣民雄鄉陳厝寮66號,052-722720,"['星期一 11:00-14:00, 17:00-19:00', '星期二 11:00-14:00, 17:00-19:00', '星期三 11:00-14:00, 17:00-19:00', '星期四 11:00-14:00, 17:00-19:00', '星期五 11:00-14:00, 17:00-19:00', '星期六 11:00-14:00, 17:00-19:00', '星期日 11:00-14:00, 17:00-19:00']",4.3,250,food_image/中正大四喜牛肉麵旗艦店.jpg
波尼塔香草花園,23.4447943,120.4727193,嘉義縣,中埔鄉,嘉義縣中埔鄉興化廓46-9號,052-305060,"['星期一 休息', '星期二 11:30-14:00, 17:30-20:00', '星期三 11:30-14:00, 17:30-20:00', '星期四 11:30-14:00, 17:30-20:00', '星期五 11:30-14:00, 17:30-20:00', '星期六 11:30-14:00, 17:30-20:00', '星期日 11:30-14:00, 17:30-20:00']",4.7,500,food_image/波尼塔香草花園.jpg
達官現炒,23.4734928,120.6978062,嘉義縣,竹崎鄉,嘉義縣竹崎鄉嘉義縣竹崎鄉中和村石棹21之17號,052-562732,"['星期一 11:00-19:30', '星期二 11:00-19:30', '星期三 休息', '星期四 11:00-19:30', '星期五 11:00-19:30', '星期六 11:00-19:30', '星期日 11:00-19:30']",4.1,350,food_image/達官現炒.jpg
蚵鱻烤鮮蚵-東石鮮蚵吃到飽 海鮮快炒 代客料理,23.4535738,120.1376454,嘉義縣,東石鄉,嘉義縣東石鄉彩霞大道352號附1號,09-03569369,"['星期一 11:00-20:30', '星期二 11:00-20:30', '星期三 11:00-20:30', '星期四 11:00-20:30', '星期五 休息', '星期六 10:00-20:30', '星期日 10:00-20:30']",4.8,300,food_image/蚵鱻烤鮮蚵東石鮮蚵吃到飽 海鮮快炒 代客料理.jpg
東石先天宮廟口六十年蚵嗲老店,23.4562996,120.1499033,嘉義縣,東石鄉,嘉義縣東石鄉東石村199之1號,053-732771,"['星期一 休息', '星期二 休息', '星期三 10:00-17:00', '星期四 10:00-17:00', '星期五 10:00-17:00', '星期六 10:00-17:00', '星期日 10:00-17:00']",3.8,180,food_image/東石先天宮廟口六十年蚵嗲老店.jpg
金皮雕 不安於室工作室,23.4656102,120.7131999,嘉義縣,阿里山鄉,嘉義縣阿裏山鄉2鄰72號附1,09-10616848,[],4.9,0,food_image/金皮雕 不安於室工作室.jpg
松山土窯羊肉,23.5446315,120.4764115,嘉義縣,民雄鄉,嘉義縣民雄鄉松山村松仔腳48之27號,052-721597,"['星期一 休息', '星期二 休息', '星期三 休息', '星期四 休息', '星期五 休息', '星期六 11:30-14:30, 17:00-20:00', '星期日 11:30-14:30, 17:00-20:00']",4.2,800,food_image/松山土窯羊肉.jpg
明華海產食堂,23.4851353,120.1723433,嘉義縣,東石鄉,嘉義縣東石鄉副瀨村副瀨130之1號,053-732558,"['星期一 休息', '星期二 11:00-14:00', '星期三 11:00-14:00', '星期四 11:00-14:00', '星期五 11:00-14:00', '星期六 11:00-20:00', '星期日 11:00-20:00']",4.5,580,food_image/明華海產食堂.jpg
海龍園餐廳,23.459791,120.1731688,嘉義縣,東石鄉,嘉義縣東石鄉35之3號,053-730009,"['星期一 11:00-20:00', '星期二 11:00-20:00', '星期三 11:00-20:00', '星期四 11:00-20:00', '星期五 11:00-20:00', '星期六 11:00-20:00', '星期日 11:00-20:00']",3.5,800,food_image/海龍園餐廳.jpg
麻糬棟,23.4665307,120.2442948,嘉義縣,朴子市,嘉義縣朴子市開元路188號對面第一市場內,053-793851,"['星期一 08:00-20:00', '星期二 08:00-20:00', '星期三 08:00-20:00', '星期四 08:00-20:00', '星期五 08:00-20:00', '星期六 08:00-20:00', '星期日 08:00-20:00']",4,50,food_image/麻糬棟.jpg
五鮮級平價鍋物 嘉義大林店,23.6049273,120.4525807,嘉義縣,大林鎮,嘉義縣大林鎮祥和路295號,052-648562,"['星期一 00:00-02:00, 11:00-00:00', '星期二 00:00-02:00, 11:00-00:00', '星期三 00:00-02:00, 11:00-00:00', '星期四 00:00-02:00, 11:00-00:00', '星期五 00:00-02:00, 11:00-00:00', '星期六 00:00-02:00, 11:00-00:00', '星期日 11:00-00:00, 00:00-02:00']",4.4,300,food_image/五鮮級平價鍋物 嘉義大林店.jpg
蚵樂 200元烤蚵吃到飽,23.4762851,120.1660044,嘉義縣,東石鄉,嘉義縣東石鄉25號,09-30552019,"['星期一 10:30-18:00', '星期二 休息', '星期三 10:30-18:00', '星期四 10:30-18:00', '星期五 10:30-18:00', '星期六 10:00-18:00', '星期日 10:00-18:00']",4.8,430,food_image/蚵樂 200元烤蚵吃到飽.jpg
阿墨風尚料理,23.4558674,120.2934462,嘉義縣,太保市,嘉義縣太保市棒球一街8號,053-625701,"['星期一 11:00-15:00, 17:00-21:00', '星期二 休息', '星期三 休息', '星期四 11:00-15:00, 17:00-21:00', '星期五 11:00-15:00, 17:00-21:00', '星期六 11:00-15:00, 17:00-21:00', '星期日 11:00-15:00, 17:00-21:00']",4,370,food_image/阿墨風尚料理.jpg
采荷居人文茶館,23.467301,120.249107,嘉義縣,朴子市,嘉義縣朴子市山通路24-13號,053-661255,"['星期一 10:00-22:00', '星期二 10:00-22:00', '星期三 10:00-22:00', '星期四 10:00-22:00', '星期五 10:00-22:00', '星期六 10:00-22:00', '星期日 休息']",4.6,240,food_image/采荷居人文茶館.jpg
竹崎老店肉圓羊肉湯（竹崎總店）,23.5211462,120.5502695,嘉義縣,竹崎鄉,嘉義縣竹崎鄉中正路1號,052-613378,"['星期一 08:00-20:00', '星期二 08:00-20:00', '星期三 08:00-20:00', '星期四 08:00-20:00', '星期五 08:00-20:00', '星期六 08:00-20:00', '星期日 08:00-20:00']",4.3,100,food_image/竹崎老店肉圓羊肉湯竹崎總店.jpg
松林庭園咖啡簡餐,23.5600109,120.4309616,嘉義縣,民雄鄉,嘉義縣民雄鄉寮頂村民權路42號,052-060355,"['星期一 11:00-14:00, 17:00-20:30', '星期二 休息', '星期三 11:00-14:00, 17:00-20:30', '星期四 11:00-14:00, 17:00-20:30', '星期五 11:00-14:00, 17:00-20:30', '星期六 11:00-14:00, 17:00-20:30', '星期日 11:00-14:00, 17:00-20:30']",4.1,300,food_image/松林庭園咖啡簡餐.jpg
海洋廣場,25.1310222,121.741348,基隆市,仁愛區,基隆市仁愛區忠一路,02-24258245,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",4.2,0,food_image/海洋廣場.jpg
長榮桂冠酒店(基隆),25.1350576,121.7462567,基隆市,中正區,基隆市中正區中正路62之1號,02-24279988,[],4.1,620,food_image/長榮桂冠酒店基隆.jpg
月桂炭火燒肉 吃到飽,25.1294123,121.7424196,基隆市,仁愛區,基隆市仁愛區愛二路57號,02-24260021,"['星期一 11:00-22:30', '星期二 11:00-22:30', '星期三 11:00-22:30', '星期四 11:00-22:30', '星期五 11:00-22:30', '星期六 11:00-23:00', '星期日 11:00-23:00']",4.7,799,food_image/月桂炭火燒肉 吃到飽.jpg
涮樂和牛鍋物 食べ放題 第一品牌 基隆店,25.1306591,121.7433013,基隆市,仁愛區,仁愛區仁二路236號4F,02-24280775,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:30', '星期六 11:00-22:30', '星期日 11:00-22:00']",4.8,550,food_image/涮樂和牛鍋物 食べ放題 第一品牌 基隆店.jpg
焼肉スマイル（燒肉Smile）基隆潮境公園店,25.1448841,121.8037948,基隆市,中正區,基隆市中正區北寧路369巷61號2樓,02-24693366,"['星期一 00:00-02:30, 11:00-00:00', '星期二 00:00-02:30, 11:00-00:00', '星期三 00:00-02:30, 11:00-00:00', '星期四 00:00-02:30, 11:00-00:00', '星期五 00:00-02:30, 11:00-00:00', '星期六 00:00-02:30, 11:00-00:00', '星期日 11:00-00:00, 00:00-02:30']",4.9,500,food_image/焼肉スマイル燒肉Smile基隆潮境公園店.jpg
海龍珠海鮮餐廳,25.154081,121.6967866,基隆市,安樂區,基隆市安樂區基金三路71之7號,02-24340066,"['星期一 11:00-21:00', '星期二 11:00-21:00', '星期三 11:00-21:00', '星期四 11:00-21:00', '星期五 11:00-21:00', '星期六 11:00-20:30', '星期日 11:00-21:00']",3.8,3500,food_image/海龍珠海鮮餐廳.jpg
義美自助火鍋城,25.1311378,121.7459039,基隆市,中正區,基隆市中正區信二路303號,02-24227236,"['星期一 16:30-23:30', '星期二 16:30-23:30', '星期三 16:30-23:30', '星期四 16:30-23:30', '星期五 16:30-23:30', '星期六 16:30-23:30', '星期日 16:30-23:30']",4.4,450,food_image/義美自助火鍋城.jpg
仁愛市場,25.1276344,121.7418806,基隆市,仁愛區,基隆市仁愛區愛三路21號,02-24221022,"['星期一 08:00-17:00', '星期二 08:00-17:00', '星期三 08:00-17:00', '星期四 08:00-17:00', '星期五 08:00-17:00', '星期六 08:00-17:00', '星期日 08:00-17:00']",4.1,110,food_image/仁愛市場.jpg
正濱港口彩色屋,25.1524181,121.7691051,基隆市,中正區,基隆市中正區正濱路72號,None,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",4.3,0,food_image/正濱港口彩色屋.jpg
阿根納造船廠遺址,25.1538033,121.7694921,基隆市,中正區,基隆市中正區正濱路116巷75號,02-89797682,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",4.2,0,food_image/阿根納造船廠遺址.jpg
活力站蒟蒻屋 Power House,25.1277747,121.7524337,基隆市,仁愛區,基隆市仁愛區仁一路133號,02-24222560,"['星期一 00:00-02:00, 09:00-00:00', '星期二 00:00-02:00, 09:00-00:00', '星期三 00:00-02:00, 09:00-00:00', '星期四 00:00-02:00, 09:00-00:00', '星期五 00:00-02:00, 09:00-00:00', '星期六 00:00-02:30, 09:00-00:00', '星期日 09:00-00:00, 00:00-02:30']",4.6,100,food_image/活力站蒟蒻屋 Power House.jpg
18樓咖啡廳 - 長榮桂冠酒店,25.135118,121.746222,基隆市,中正區,基隆市中正區中正路62之1號18樓,02-24298877,"['星期一 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期二 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期三 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期四 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期五 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期六 06:30-10:00, 11:30-14:00, 17:30-21:00', '星期日 06:30-10:00, 11:30-14:00, 17:30-21:00']",3.9,900,food_image/18樓咖啡廳  長榮桂冠酒店.jpg
八斗子假日夜市,25.1426177,121.7899976,基隆市,中正區,基隆市中正區北寧路262號,None,"['星期一 休息', '星期二 休息', '星期三 休息', '星期四 休息', '星期五 休息', '星期六 17:00-00:00', '星期日 17:00-00:00']",3.8,300,food_image/八斗子假日夜市.jpg
暖鍋物,25.1306156,121.7455347,基隆市,中正區,基隆市中正區義二路2巷5號2樓,02-24278666,"['星期一 11:30-14:30, 17:00-22:00', '星期二 11:30-14:30, 17:00-22:00', '星期三 11:30-14:30, 17:00-22:00', '星期四 11:30-14:30, 17:00-22:00', '星期五 11:30-14:30, 17:00-23:30', '星期六 11:30-23:30', '星期日 11:30-23:30']",4.5,500,food_image/暖鍋物.jpg
凱悅 YES KTV 基隆店,25.1294938,121.7437006,基隆市,仁愛區,基隆市仁二路230號,02-24228999,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",3.9,0,food_image/凱悅 YES KTV 基隆店.jpg
榮生魚片,25.1278282,121.7373368,基隆市,仁愛區,基隆市仁愛區成功一路118巷3弄2號,02-24331422,"['星期一 休息', '星期二 11:00-20:30', '星期三 11:00-20:30', '星期四 11:00-20:30', '星期五 11:00-20:30', '星期六 11:00-15:20, 16:10-20:00', '星期日 11:00-15:20, 16:10-20:00']",4.2,500,food_image/榮生魚片.jpg
周家豆漿店,25.1312065,121.74572,基隆市,中正區,基隆市中正區信二路309號,02-24259988,"['星期一 休息', '星期二 04:30-12:30', '星期三 04:30-12:30', '星期四 04:30-12:30', '星期五 04:30-12:30', '星期六 04:30-13:00', '星期日 04:30-13:00']",4.4,50,food_image/周家豆漿店.jpg
基隆港海產樓,25.1295018,121.75077,基隆市,信義區,基隆市信義區信二路181號,02-24278026,"['星期一 11:30-20:30', '星期二 11:30-20:30', '星期三 11:30-20:30', '星期四 11:30-20:30', '星期五 11:30-20:30', '星期六 11:30-20:30', '星期日 11:30-20:30']",4.3,200,food_image/基隆港海產樓.jpg
阿華炒麵,25.1279239,121.7432066,基隆市,仁愛區,基隆市仁愛區愛四路1之3號,02-24292163,"['星期一 00:00-06:00', '星期二 10:00-00:00', '星期三 00:00-06:00, 10:00-00:00', '星期四 00:00-06:00, 10:00-00:00', '星期五 00:00-06:00, 10:00-00:00', '星期六 00:00-06:00, 10:00-00:00', '星期日 00:00-06:00, 10:00-00:00']",3.7,80,food_image/阿華炒麵.jpg
天天鮮排骨飯,25.1298197,121.7393137,基隆市,仁愛區,基隆市仁愛區孝三路42巷4號,02-24252108,"['星期一 11:00-19:00', '星期二 休息', '星期三 11:00-19:00', '星期四 11:00-19:00', '星期五 11:00-19:00', '星期六 11:00-19:00', '星期日 11:00-19:00']",3.9,100,food_image/天天鮮排骨飯.jpg
基隆孝三路大腸圈,25.1309791,121.7394282,基隆市,仁愛區,基隆市仁愛區孝三路99巷3號,02-24280579,"['星期一 休息', '星期二 10:00-18:00', '星期三 10:00-18:00', '星期四 10:00-18:00', '星期五 10:00-18:00', '星期六 10:00-18:00', '星期日 10:00-18:00']",4.4,50,food_image/基隆孝三路大腸圈.jpg
燒肉ChaCha 個人和牛燒肉專賣 基隆店,25.13047,121.7434046,基隆市,仁愛區,基隆市仁愛區仁二路236號3樓東岸商場E之Square,02-24260705,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:30', '星期六 11:00-22:30', '星期日 11:00-22:00']",4.6,350,food_image/燒肉ChaCha 個人和牛燒肉專賣 基隆店.jpg
擇食居酒屋,25.1285641,121.7401525,基隆市,仁愛區,基隆市仁愛區孝一路23巷1弄2號,02-24272222,"['星期一 00:00-01:00, 17:30-00:00', '星期二 00:00-01:00, 17:30-00:00', '星期三 00:00-01:00, 17:30-00:00', '星期四 00:00-01:00, 17:30-00:00', '星期五 00:00-01:00, 17:30-00:00', '星期六 00:00-02:00, 17:30-00:00', '星期日 17:30-00:00, 00:00-02:00']",4.3,400,food_image/擇食居酒屋.jpg
鍋之日手作鍋物/壽喜燒,25.1325051,121.782431,基隆市,信義區,基隆市信義區深溪路62號,02-24685895,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:00', '星期六 11:00-22:00', '星期日 11:00-22:00']",5,530,food_image/鍋之日手作鍋物壽喜燒.jpg
私人島嶼 MYKONOS,25.163274,121.725713,基隆市,中山區,基隆市中山區湖海路一段37號,02-24286978,"['星期一 11:00-21:00', '星期二 11:00-21:00', '星期三 11:00-21:00', '星期四 11:00-21:00', '星期五 11:00-21:00', '星期六 11:00-21:00', '星期日 11:00-21:00']",4,300,food_image/私人島嶼 MYKONOS.jpg
金龍肉羹,25.1376607,121.7514031,基隆市,中正區,基隆市中正區中船路94號,02-24229709,"['星期一 08:30-16:00', '星期二 休息', '星期三 08:30-16:00', '星期四 08:30-16:00', '星期五 08:30-16:00', '星期六 08:30-16:00', '星期日 08:30-16:00']",4,80,food_image/金龍肉羹.jpg
胖肚肚燒肉 基隆店,25.1309333,121.744792,基隆市,中正區,基隆市中正區信一路177號28樓,02-24253777,"['星期一 12:00-00:00', '星期二 12:00-00:00', '星期三 12:00-00:00', '星期四 12:00-00:00', '星期五 12:00-00:00', '星期六 12:00-00:00', '星期日 12:00-00:00']",4.7,600,food_image/胖肚肚燒肉 基隆店.jpg
基隆連珍糕餅店,25.1286806,121.7419616,基隆市,仁愛區,基隆市仁愛區愛二路42號,02-24223676,"['星期一 08:00-21:00', '星期二 08:00-21:00', '星期三 08:00-21:00', '星期四 08:00-21:00', '星期五 08:00-21:00', '星期六 08:00-21:00', '星期日 08:00-21:00']",4.2,100,food_image/基隆連珍糕餅店.jpg
朱添鮮魚號,25.1280449,121.741214,基隆市,仁愛區,基隆市仁愛區仁四路45號,02-24249832,"['星期一 21:00-00:00', '星期二 00:00-04:00, 21:00-00:00', '星期三 00:00-04:00, 21:00-00:00', '星期四 00:00-04:00, 21:00-00:00', '星期五 00:00-04:00, 21:00-00:00', '星期六 00:00-04:00, 21:00-00:00', '星期日 00:00-04:00']",3.9,400,food_image/朱添鮮魚號.jpg
李鵠餅店,25.1291766,121.741812,基隆市,仁愛區,基隆市仁愛區仁三路90號,02-24223007,"['星期一 08:30-20:45', '星期二 08:30-20:45', '星期三 08:30-20:45', '星期四 08:30-20:45', '星期五 08:30-20:45', '星期六 08:30-20:45', '星期日 08:30-20:45']",4,100,food_image/李鵠餅店.jpg
呷尚鱻餐廳,25.1528889,121.6970815,基隆市,安樂區,基隆市安樂區基金三路67之1號,02-24310557,"['星期一 11:00-21:00', '星期二 休息', '星期三 11:00-21:00', '星期四 11:00-21:00', '星期五 11:00-21:00', '星期六 11:00-21:00', '星期日 11:00-21:00']",4.5,640,food_image/呷尚鱻餐廳.jpg
小峨嵋川菜館,25.1330278,121.745872,基隆市,中正區,基隆市中正區義一路58號,02-24277220,"['星期一 11:00-14:00, 17:00-21:00', '星期二 11:00-14:00, 17:00-21:00', '星期三 11:00-14:00, 17:00-21:00', '星期四 11:00-14:00, 17:00-21:00', '星期五 11:00-14:00, 17:00-21:00', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4,300,food_image/小峨嵋川菜館.jpg
若羚珍饌重慶麻辣火鍋,25.137748,121.7761079,基隆市,信義區,基隆市信義區教孝街83號,02-24684199,"['星期一 11:30-21:00', '星期二 11:30-21:00', '星期三 11:30-21:00', '星期四 11:30-21:00', '星期五 11:30-21:00', '星期六 11:30-21:00', '星期日 11:30-21:00']",4.8,700,food_image/若羚珍饌重慶麻辣火鍋.jpg
丸角自轉生活咖啡,25.1285991,121.739518,基隆市,仁愛區,基隆市仁愛區孝二路28號,02-24273028,"['星期一 休息', '星期二 10:30-19:30', '星期三 10:30-19:30', '星期四 10:30-19:30', '星期五 10:30-19:30', '星期六 10:30-19:30', '星期日 10:30-19:30']",4.4,280,food_image/丸角自轉生活咖啡.jpg
廖媽媽珍珠奶茶專賣鋪,25.1309443,121.7399409,基隆市,仁愛區,基隆市仁愛區孝三路84號2f,02-24230398,"['星期一 11:00-21:30', '星期二 11:00-21:30', '星期三 11:00-21:30', '星期四 11:00-21:30', '星期五 11:00-21:30', '星期六 11:00-21:30', '星期日 11:00-21:30']",3.5,40,food_image/廖媽媽珍珠奶茶專賣鋪.jpg
